year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2023, 1, 25, -4.2, -10.0, -15.4, 53.0, 1.7, 9.5, 0.0, 0.0, 0.1
2023, 1, 26, 0.2, -3.1, -10.6, 75.5, 1.4, 0.0, 1.2, 0.0, 9.5
2023, 1, 27, -1.7, -4.5, -7.2, 60.4, 4.3, 8.6, 0.0, 0.0, 2.4
2023, 1, 28, -1.4, -5.4, -10.1, 72.5, 1.6, 5.0, 0.6, 0.0, 2.8
2023, 1, 29, 5.7, -0.8, -8.9, 70.9, 2.8, 7.9, 0.0, 0.0, 1.9
2023, 1, 30, 5.1, -0.2, -4.6, 56.6, 2.0, 9.7, 0.0, 0.0, 0.0
2023, 1, 31, 10.9, 2.8, -5.8, 63.6, 2.5, 9.2, 0.0, 0.0, 1.5
2023, 2, 1, 6.9, 2.7, -2.6, 67.0, 3.3, 7.1, 0.0, 0.0, 5.5
2023, 2, 2, 2.9, -1.6, -4.7, 58.0, 1.4, 7.2, 0.0, 0.0, 6.8
2023, 2, 3, 2.5, -1.4, -4.1, 53.1, 2.2, 7.0, 0.0, 0.0, 4.5
2023, 2, 4, 5.6, -0.6, -6.2, 70.3, 1.5, 9.5, 0.0, 0.0, 1.1
2023, 2, 5, 7.5, 0.2, -5.6, 74.1, 1.1, 9.7, 0.0, 0.0, 0.0
2023, 2, 6, 11.0, 2.5, -4.2, 64.4, 1.2, 6.1, 0.0, 0.0, 4.9
2023, 2, 7, 9.1, 3.3, -0.4, 69.8, 1.2, 6.2, 0.0, 0.0, 3.0
2023, 2, 8, 6.8, 0.6, -4.2, 73.1, 1.6, 6.7, 0.0, 0.0, 3.4
2023, 2, 9, 10.5, 4.7, -2.9, 47.8, 1.4, 4.6, 0.3, 0.0, 8.3
2023, 2, 10, 8.0, 3.6, 0.0, 86.5, 1.7, 3.6, 2.2, 0.0, 4.1
2023, 2, 11, 8.0, 1.7, -3.4, 84.0, 1.1, 4.0, 0.0, 0.0, 4.5
2023, 2, 12, 7.6, 3.6, -1.6, 68.8, 1.4, 0.0, 0.0, 0.0, 7.1
2023, 2, 13, 11.1, 6.0, 1.1, 68.1, 1.9, 1.9, 0.0, 0.0, 6.3
2023, 2, 14, 4.7, 0.4, -2.4, 68.8, 1.8, 8.8, 0.0, 0.0, 1.0
2023, 2, 15, 7.3, 1.8, -3.6, 69.4, 1.6, 3.7, 0.0, 0.0, 6.3
2023, 2, 16, 6.0, 2.3, -1.9, 71.5, 2.0, 3.9, 0.0, 0.0, 3.5
2023, 2, 17, 9.0, 3.0, -2.1, 61.5, 1.1, 1.9, 0.0, 0.0, 8.6
2023, 2, 18, 8.7, 6.0, 3.1, 62.4, 0.8, 0.0, 1.8, 0.0, 9.9
2023, 2, 19, 5.3, 2.6, -1.9, 71.1, 4.5, 6.6, 0.6, 0.0, 4.6
2023, 2, 20, 4.6, -0.2, -3.4, 57.3, 4.3, 9.4, 0.0, 0.0, 1.3
2023, 2, 21, 3.4, -1.9, -6.9, 54.3, 1.5, 10.3, 0.0, 0.0, 1.3
2023, 2, 22, 7.0, 0.8, -5.5, 59.8, 1.9, 7.6, 0.0, 0.0, 5.1
2023, 2, 23, 7.2, 2.2, -3.1, 70.8, 1.7, 9.2, 0.0, 0.0, 6.0
2023, 2, 24, 10.3, 2.7, -1.5, 67.1, 2.8, 10.0, 0.0, 0.0, 2.1
2023, 2, 25, 4.3, 0.0, -3.2, 51.4, 3.2, 10.4, 0.0, 0.0, 0.3
2023, 2, 26, 6.1, 0.6, -5.8, 55.3, 1.8, 10.5, 0.0, 0.0, 0.3
2023, 2, 27, 9.7, 2.0, -4.5, 67.0, 1.6, 10.6, 0.0, 0.0, 0.0
2023, 2, 28, 12.8, 4.7, -4.8, 77.0, 1.8, 9.3, 0.0, 0.0, 2.9
2023, 3, 1, 9.4, 6.1, 1.6, 68.5, 3.4, 5.1, 0.0, 0.0, 4.0
2023, 3, 2, 5.6, 2.0, -1.6, 39.8, 4.6, 10.5, 0.0, 0.0, 0.8
2023, 3, 3, 9.2, 2.7, -4.9, 62.6, 1.8, 10.0, 0.0, 0.0, 2.9
2023, 3, 4, 12.7, 4.7, -0.8, 74.9, 1.4, 8.0, 0.0, 0.0, 4.4
2023, 3, 5, 14.5, 5.5, -0.7, 69.0, 1.5, 9.9, 0.0, 0.0, 1.5
2023, 3, 6, 14.9, 7.2, -1.1, 59.0, 1.6, 10.4, 0.0, 0.0, 0.9
2023, 3, 7, 19.4, 12.2, 4.6, 49.6, 2.7, 6.9, 0.0, 0.0, 2.3
2023, 3, 8, 20.5, 14.5, 8.4, 49.3, 3.2, 9.8, 0.0, 0.0, 4.1
2023, 3, 9, 14.2, 9.5, 4.8, 84.8, 2.5, 0.5, 0.0, 0.0, 6.8
2023, 3, 10, 21.9, 12.1, 3.2, 61.4, 1.4, 8.4, 0.0, 0.0, 3.0
2023, 3, 11, 24.5, 13.7, 6.5, 52.4, 1.8, 8.7, 0.0, 0.0, 4.6
2023, 3, 12, 10.3, 6.0, 2.0, 71.8, 5.4, 0.9, 12.3, 0.0, 6.9
2023, 3, 13, 7.1, 3.3, -1.1, 42.3, 2.8, 11.0, 0.0, 0.0, 1.0
2023, 3, 14, 16.6, 8.8, 0.9, 47.6, 3.0, 11.2, 0.0, 0.0, 1.6
2023, 3, 15, 19.2, 10.8, 5.7, 64.3, 4.1, 8.9, 0.0, 0.0, 5.4
2023, 3, 16, 11.8, 6.1, 1.2, 30.9, 2.9, 7.3, 0.0, 0.0, 5.4
2023, 3, 17, 11.1, 6.6, 2.7, 51.8, 1.3, 0.1, 0.0, 0.0, 9.0
2023, 3, 18, 13.1, 6.8, 2.8, 61.1, 2.7, 7.8, 0.0, 0.0, 2.6
2023, 3, 19, 12.2, 6.2, 0.0, 75.1, 1.9, 10.9, 0.0, 0.0, 0.9
2023, 3, 20, 14.9, 6.3, 0.1, 75.1, 1.3, 8.3, 0.0, 0.0, 5.3
2023, 3, 21, 20.0, 11.2, 3.7, 48.5, 1.8, 10.4, 0.0, 0.0, 1.9
2023, 3, 22, 23.4, 13.2, 6.4, 54.5, 1.3, 7.2, 0.0, 0.0, 6.4
2023, 3, 23, 16.8, 11.4, 7.4, 82.8, 1.5, 0.2, 7.3, 0.0, 9.1
2023, 3, 24, 13.3, 8.6, 5.2, 68.8, 2.2, 7.6, 0.0, 0.0, 8.0
2023, 3, 25, 15.2, 8.7, 3.9, 71.5, 2.1, 3.5, 0.0, 0.0, 7.6
2023, 3, 26, 14.6, 8.1, 3.6, 57.1, 3.9, 10.5, 0.0, 0.0, 2.3
2023, 3, 27, 11.3, 5.4, -1.0, 59.4, 2.2, 11.1, 0.0, 0.0, 0.5
2023, 3, 28, 14.1, 7.1, 0.5, 67.6, 1.5, 5.1, 0.0, 0.0, 2.9
2023, 3, 29, 18.0, 9.4, 1.7, 68.9, 1.5, 11.1, 0.0, 0.0, 1.8
2023, 3, 30, 20.1, 11.2, 3.8, 61.9, 1.4, 9.3, 0.0, 0.0, 5.3
2023, 3, 31, 19.0, 11.1, 4.1, 55.0, 1.9, 11.5, 0.0, 0.0, 0.1
2023, 4, 1, 22.6, 12.6, 4.9, 58.3, 1.6, 11.0, 0.0, 0.0, 1.0
2023, 4, 2, 24.3, 17.2, 7.4, 33.6, 2.2, 11.7, 0.0, 0.0, 0.3
2023, 4, 3, 25.7, 16.8, 11.9, 34.0, 2.2, 10.9, 0.0, 0.0, 3.4
2023, 4, 4, 21.9, 15.1, 10.3, 63.3, 2.9, 0.7, 12.1, 0.0, 9.0
2023, 4, 5, 16.3, 12.6, 8.6, 91.0, 4.0, 0.0, 38.7, 0.0, 9.9
2023, 4, 6, 9.9, 8.8, 7.1, 91.1, 3.1, 0.0, 7.8, 0.0, 9.5
2023, 4, 7, 0.0, 0.0, 0.0, 76.8, 3.7, 3.3, 0.0, 0.0, 3.0
2023, 4, 8, 12.9, 7.6, 1.4, 70.4, 3.0, 11.8, 0.0, 0.0, 0.0
2023, 4, 9, 15.6, 9.2, 2.3, 59.9, 2.4, 11.9, 0.0, 0.0, 0.3
2023, 4, 10, 19.7, 12.7, 2.9, 48.8, 2.8, 11.1, 0.0, 0.0, 1.1
2023, 4, 11, 20.4, 14.0, 9.4, 75.9, 4.7, 1.3, 0.1, 0.0, 7.4
2023, 4, 12, 14.6, 9.5, 4.0, 50.3, 2.2, 11.2, 0.0, 0.0, 1.0
2023, 4, 13, 19.3, 11.4, 3.1, 44.6, 1.7, 10.3, 0.0, 0.0, 0.8
2023, 4, 14, 21.1, 13.7, 6.1, 61.4, 1.2, 1.1, 0.3, 0.0, 7.1
2023, 4, 15, 17.2, 11.4, 7.3, 89.4, 2.1, 4.3, 1.9, 0.0, 6.5
2023, 4, 16, 15.6, 11.2, 7.3, 73.9, 2.6, 8.5, 0.0, 0.0, 5.5
2023, 4, 17, 20.5, 13.7, 5.7, 59.3, 2.1, 11.1, 0.0, 0.0, 3.1
2023, 4, 18, 18.2, 15.8, 14.2, 81.9, 2.8, 0.0, 1.6, 0.0, 9.1
2023, 4, 19, 26.7, 17.7, 13.5, 80.8, 2.1, 7.5, 0.0, 0.0, 3.9
2023, 4, 20, 21.5, 15.8, 12.8, 88.5, 1.8, 7.1, 0.0, 0.0, 5.4
2023, 4, 21, 21.0, 16.8, 12.3, 61.1, 2.2, 8.6, 0.0, 0.0, 3.4
2023, 4, 22, 22.9, 16.8, 12.9, 33.8, 2.6, 8.3, 0.0, 0.0, 6.3
2023, 4, 23, 20.8, 15.4, 12.9, 47.4, 1.8, 1.7, 0.0, 0.0, 8.9
2023, 4, 24, 17.7, 14.1, 11.0, 54.8, 2.2, 4.7, 0.0, 0.0, 8.3
2023, 4, 25, 11.5, 9.8, 7.2, 76.0, 1.0, 0.0, 1.1, 0.0, 8.9
2023, 4, 26, 11.1, 7.9, 4.6, 77.6, 3.9, 5.4, 0.0, 0.0, 4.3
2023, 4, 27, 17.3, 10.2, 2.4, 66.4, 1.7, 12.0, 0.0, 0.0, 3.0
2023, 4, 28, 21.6, 15.6, 5.6, 63.4, 2.0, 6.0, 0.1, 0.0, 5.0
2023, 4, 29, 17.6, 13.4, 9.7, 85.6, 4.0, 0.0, 2.4, 0.0, 8.4
2023, 4, 30, 18.2, 13.1, 6.5, 67.0, 3.4, 11.3, 0.0, 0.0, 3.1
2023, 5, 1, 19.6, 13.7, 8.5, 70.0, 2.1, 11.7, 0.0, 0.0, 3.4
2023, 5, 2, 24.5, 16.3, 8.1, 54.1, 1.5, 9.0, 0.0, 0.0, 5.0
2023, 5, 3, 25.8, 18.6, 11.1, 57.5, 2.6, 5.3, 0.0, 0.0, 8.0
2023, 5, 4, 25.2, 19.8, 17.3, 66.9, 4.6, 4.7, 0.3, 0.0, 8.8
2023, 5, 5, 21.0, 19.8, 18.1, 94.6, 3.2, 0.0, 107.6, 0.0, 9.6
2023, 5, 6, 20.5, 15.4, 12.6, 93.8, 2.6, 0.0, 19.4, 0.0, 9.1
2023, 5, 7, 16.5, 12.8, 9.3, 69.3, 2.0, 0.9, 2.9, 0.0, 7.4
2023, 5, 8, 19.3, 13.2, 6.6, 63.6, 2.2, 11.6, 0.0, 0.0, 3.3
2023, 5, 9, 19.6, 13.6, 7.3, 74.3, 1.9, 11.7, 0.0, 0.0, 1.4
2023, 5, 10, 22.8, 15.5, 10.1, 71.6, 1.9, 9.5, 0.0, 0.0, 4.4
2023, 5, 11, 24.1, 16.7, 10.0, 64.8, 1.7, 12.1, 0.0, 0.0, 3.3
2023, 5, 12, 23.9, 16.7, 10.8, 68.8, 1.9, 4.6, 0.0, 0.0, 8.6
2023, 5, 13, 20.2, 16.5, 13.0, 74.5, 2.3, 11.9, 0.0, 0.0, 3.3
2023, 5, 14, 23.4, 16.6, 9.9, 69.5, 1.9, 12.6, 0.0, 0.0, 0.6
2023, 5, 15, 28.4, 19.1, 10.9, 65.4, 1.7, 12.2, 0.0, 0.0, 3.5
2023, 5, 16, 29.7, 22.4, 15.0, 57.4, 2.1, 12.1, 0.0, 0.0, 1.3
2023, 5, 17, 29.2, 22.5, 16.2, 62.3, 2.9, 11.8, 0.0, 0.0, 4.4
2023, 5, 18, 21.4, 19.1, 17.5, 77.0, 2.0, 0.0, 0.7, 0.0, 9.0
2023, 5, 19, 26.6, 21.3, 16.3, 62.1, 1.9, 11.3, 0.0, 0.0, 3.4
2023, 5, 20, 25.1, 18.6, 15.6, 79.6, 2.9, 9.8, 0.0, 0.0, 4.6
2023, 5, 21, 19.7, 16.6, 14.3, 81.4, 2.9, 3.5, 0.0, 0.0, 6.8
2023, 5, 22, 21.7, 16.5, 13.9, 76.8, 2.3, 4.6, 0.2, 0.0, 5.8
2023, 5, 23, 22.7, 17.3, 12.0, 72.6, 2.4, 12.4, 0.0, 0.0, 0.8
2023, 5, 24, 24.9, 18.3, 12.4, 70.5, 1.9, 4.8, 0.0, 0.0, 7.4
2023, 5, 25, 26.0, 19.4, 14.3, 59.4, 2.4, 8.1, 0.0, 0.0, 6.1
2023, 5, 26, 25.7, 20.8, 15.8, 63.5, 1.7, 7.5, 0.0, 0.0, 7.5
2023, 5, 27, 26.0, 22.0, 19.6, 74.5, 2.0, 0.2, 0.3, 0.0, 8.8
2023, 5, 28, 22.3, 20.9, 19.0, 93.8, 2.0, 0.0, 60.9, 0.0, 9.9
2023, 5, 29, 21.7, 19.8, 18.4, 94.0, 1.4, 0.3, 143.7, 0.0, 9.1
2023, 5, 30, 28.0, 22.3, 19.2, 83.1, 1.7, 6.3, 0.0, 0.0, 6.5
2023, 5, 31, 28.0, 22.1, 18.9, 73.6, 1.8, 8.0, 0.0, 0.0, 4.6
2023, 6, 1, 26.4, 20.7, 17.8, 82.1, 2.0, 1.7, 0.0, 0.0, 8.1
2023, 6, 2, 23.3, 19.6, 16.4, 82.0, 2.9, 10.6, 0.0, 0.0, 4.5
2023, 6, 3, 26.8, 20.5, 14.6, 70.8, 2.6, 11.9, 0.0, 0.0, 2.0
2023, 6, 4, 24.9, 20.6, 15.7, 71.8, 2.4, 10.7, 0.0, 0.0, 6.4
2023, 6, 5, 23.6, 20.2, 17.4, 73.6, 2.4, 7.1, 0.0, 0.0, 7.9
2023, 6, 6, 24.5, 19.5, 16.1, 76.4, 2.6, 12.4, 0.0, 0.0, 2.9
2023, 6, 7, 25.0, 20.5, 16.9, 79.1, 2.5, 6.3, 0.0, 0.0, 7.9
2023, 6, 8, 27.2, 20.9, 18.2, 78.9, 2.3, 5.9, 0.0, 0.0, 7.4
2023, 6, 9, 28.7, 23.0, 19.3, 70.1, 2.2, 9.0, 0.1, 0.0, 3.6
2023, 6, 10, 30.3, 23.1, 19.1, 67.8, 2.9, 5.3, 0.0, 0.0, 7.1
2023, 6, 11, 25.9, 22.2, 18.3, 75.9, 2.4, 10.3, 0.0, 0.0, 3.9
2023, 6, 12, 25.5, 21.4, 17.2, 76.3, 2.3, 10.3, 0.0, 0.0, 2.3
2023, 6, 13, 24.7, 20.8, 16.8, 76.3, 2.7, 12.5, 0.0, 0.0, 3.3
2023, 6, 14, 24.9, 20.4, 17.0, 77.8, 2.2, 12.6, 0.0, 0.0, 2.9
2023, 6, 15, 24.6, 20.8, 16.3, 75.6, 2.6, 11.3, 0.0, 0.0, 1.9
2023, 6, 16, 26.8, 22.4, 17.1, 72.5, 2.3, 11.6, 0.0, 0.0, 2.6
2023, 6, 17, 27.9, 22.5, 18.2, 72.8, 2.3, 8.5, 0.0, 0.0, 7.1
2023, 6, 18, 26.3, 22.6, 19.4, 71.8, 2.2, 10.4, 0.0, 0.0, 3.9
2023, 6, 19, 32.2, 24.1, 18.5, 71.0, 2.3, 9.7, 0.0, 0.0, 4.8
2023, 6, 20, 27.4, 23.6, 20.1, 73.0, 1.5, 1.9, 2.5, 0.0, 7.6
2023, 6, 21, 23.4, 21.1, 18.7, 90.0, 2.4, 1.0, 2.8, 0.0, 7.0
2023, 6, 22, 24.3, 21.7, 19.1, 79.8, 3.7, 8.1, 0.0, 0.0, 5.1
2023, 6, 23, 29.3, 23.9, 20.3, 78.8, 2.1, 10.9, 0.0, 0.0, 4.8
2023, 6, 24, 31.1, 24.7, 20.7, 74.9, 2.1, 7.7, 0.0, 0.0, 5.9
2023, 6, 25, 31.0, 24.9, 20.6, 73.8, 2.1, 5.5, 0.5, 0.0, 8.3
2023, 6, 26, 26.7, 24.3, 21.5, 90.9, 3.2, 0.0, 34.0, 0.0, 9.5
2023, 6, 27, 28.8, 25.1, 22.1, 81.1, 3.0, 11.3, 4.0, 0.0, 5.0
2023, 6, 28, 26.9, 23.5, 20.1, 89.4, 3.2, 0.3, 56.8, 0.0, 8.3
2023, 6, 29, 25.8, 24.8, 23.3, 90.3, 3.5, 0.0, 45.2, 0.0, 8.9
2023, 6, 30, 25.3, 23.7, 23.2, 93.9, 2.0, 0.0, 33.2, 0.0, 8.6
2023, 7, 1, 29.1, 25.3, 23.1, 87.5, 2.1, 8.1, 0.0, 0.0, 4.6
2023, 7, 2, 31.5, 26.1, 22.8, 82.4, 1.8, 5.9, 0.0, 0.0, 6.9
2023, 7, 3, 32.1, 26.8, 23.3, 83.5, 1.8, 5.8, 0.0, 0.0, 7.0
2023, 7, 4, 25.3, 24.5, 23.4, 93.3, 2.7, 0.0, 53.1, 0.0, 9.5
2023, 7, 5, 26.7, 24.5, 22.1, 81.4, 4.2, 6.1, 30.0, 0.0, 5.0
2023, 7, 6, 32.2, 26.1, 21.3, 70.0, 2.5, 6.4, 0.0, 0.0, 7.9
2023, 7, 7, 24.9, 21.9, 19.6, 91.8, 2.2, 0.0, 37.0, 0.0, 8.9
2023, 7, 8, 29.0, 24.1, 20.7, 91.0, 1.4, 3.1, 1.8, 0.0, 7.1
2023, 7, 9, 30.3, 26.8, 24.0, 86.4, 2.8, 2.7, 0.0, 0.0, 6.3
2023, 7, 10, 31.7, 27.5, 25.1, 75.6, 2.5, 7.5, 0.0, 0.0, 6.6
2023, 7, 11, 26.9, 24.9, 23.7, 91.5, 2.7, 0.0, 16.4, 0.0, 8.8
2023, 7, 12, 29.2, 25.9, 24.3, 90.0, 2.0, 1.1, 0.0, 0.0, 8.1
2023, 7, 13, 26.1, 25.5, 23.2, 93.6, 2.9, 0.0, 35.1, 0.0, 9.9
2023, 7, 14, 25.8, 24.9, 23.9, 95.1, 4.7, 0.0, 372.8, 0.0, 9.5
2023, 7, 15, 26.8, 24.5, 22.3, 93.0, 3.9, 0.0, 70.2, 0.0, 9.5
2023, 7, 16, 28.8, 24.6, 22.9, 91.5, 1.9, 1.1, 2.2, 0.0, 9.4
2023, 7, 17, 29.8, 25.8, 23.4, 88.9, 2.2, 5.7, 18.0, 0.0, 8.8
2023, 7, 18, 24.6, 23.5, 22.9, 95.1, 1.4, 0.0, 73.5, 0.0, 8.5
2023, 7, 19, 29.1, 25.4, 21.8, 84.4, 1.7, 12.2, 0.0, 0.0, 1.9
2023, 7, 20, 29.1, 25.1, 21.9, 86.9, 1.6, 7.1, 0.0, 0.0, 4.3
2023, 7, 21, 33.7, 26.9, 21.9, 82.1, 1.4, 10.4, 0.0, 0.0, 2.4
2023, 7, 22, 28.6, 24.7, 23.0, 84.0, 3.3, 1.9, 15.3, 0.0, 7.5
2023, 7, 23, 25.8, 25.0, 24.4, 93.9, 2.9, 0.0, 58.9, 0.0, 9.6
2023, 7, 24, 30.6, 25.9, 23.3, 87.5, 1.8, 2.9, 9.3, 0.0, 8.9
2023, 7, 25, 30.4, 26.1, 23.9, 88.5, 1.9, 2.4, 13.6, 0.0, 8.8
2023, 7, 26, 31.4, 26.4, 23.3, 86.9, 1.7, 5.8, 12.6, 0.0, 7.9
2023, 7, 27, 32.1, 27.6, 22.8, 81.8, 1.2, 10.4, 0.0, 0.0, 4.8
2023, 7, 28, 33.8, 28.3, 24.1, 80.0, 1.5, 9.2, 0.0, 0.0, 4.4
2023, 7, 29, 33.3, 29.0, 24.6, 72.3, 1.4, 12.3, 0.0, 0.0, 3.5
2023, 7, 30, 32.8, 27.7, 24.1, 78.8, 2.0, 11.7, 50.5, 0.0, 5.6
2023, 7, 31, 32.4, 27.9, 23.7, 82.4, 1.3, 10.6, 0.0, 0.0, 5.5
2023, 8, 1, 35.0, 29.3, 24.9, 77.5, 1.5, 11.5, 0.0, 0.0, 5.4
2023, 8, 2, 33.0, 28.7, 25.4, 78.3, 1.6, 11.0, 0.0, 0.0, 4.5
2023, 8, 3, 34.1, 29.2, 24.0, 72.6, 1.4, 11.7, 0.0, 0.0, 3.5
2023, 8, 4, 33.9, 29.6, 25.5, 75.8, 1.6, 11.8, 0.0, 0.0, 4.6
2023, 8, 5, 33.8, 29.4, 25.7, 78.3, 1.7, 11.6, 0.0, 0.0, 3.5
2023, 8, 6, 33.6, 28.7, 24.3, 76.8, 2.0, 11.5, 0.9, 0.0, 3.9
2023, 8, 7, 33.7, 28.7, 24.2, 82.3, 1.9, 11.6, 0.0, 0.0, 4.1
2023, 8, 8, 35.6, 31.0, 26.1, 71.5, 1.5, 11.9, 0.0, 0.0, 3.5
2023, 8, 9, 31.0, 27.7, 23.8, 77.6, 2.7, 3.5, 6.2, 0.0, 7.6
2023, 8, 10, 24.7, 23.1, 21.8, 92.0, 4.7, 0.0, 80.1, 0.0, 8.8
2023, 8, 11, 29.8, 25.7, 23.3, 83.5, 2.9, 2.5, 1.7, 0.0, 8.6
2023, 8, 12, 29.0, 25.6, 22.6, 86.8, 1.8, 1.5, 7.1, 0.0, 6.4
2023, 8, 13, 32.5, 27.1, 23.2, 80.1, 1.3, 9.5, 0.0, 0.0, 5.5
2023, 8, 14, 32.7, 27.6, 24.6, 81.9, 1.2, 10.2, 0.0, 0.0, 3.3
2023, 8, 15, 31.3, 27.3, 23.6, 82.0, 1.8, 9.8, 0.0, 0.0, 5.4
2023, 8, 16, 31.2, 26.8, 24.0, 82.5, 1.8, 9.8, 0.0, 0.0, 3.3
2023, 8, 17, 31.2, 26.7, 23.0, 80.8, 1.4, 10.4, 0.0, 0.0, 4.8
2023, 8, 18, 31.7, 27.3, 23.9, 76.5, 1.7, 11.6, 0.0, 0.0, 3.9
2023, 8, 19, 31.1, 27.7, 24.7, 80.6, 1.9, 8.7, 1.5, 0.0, 6.1
2023, 8, 20, 32.0, 28.0, 24.7, 79.5, 1.7, 9.9, 0.0, 0.0, 4.6
2023, 8, 21, 33.8, 28.7, 24.5, 76.9, 2.1, 9.1, 0.0, 0.0, 5.6
2023, 8, 22, 32.5, 26.9, 25.2, 85.6, 2.6, 3.0, 14.3, 0.0, 7.1
2023, 8, 23, 29.6, 25.1, 23.9, 93.4, 2.0, 0.1, 36.7, 0.0, 9.3
2023, 8, 24, 29.5, 25.7, 23.7, 90.0, 1.8, 1.1, 1.3, 0.0, 7.4
2023, 8, 25, 29.3, 25.9, 22.6, 80.1, 2.5, 10.4, 0.0, 0.0, 1.5
2023, 8, 26, 29.5, 24.6, 20.6, 83.9, 1.7, 9.6, 0.0, 0.0, 5.0
2023, 8, 27, 30.7, 26.3, 21.7, 79.9, 1.5, 4.5, 0.0, 0.0, 7.3
2023, 8, 28, 30.4, 26.6, 24.0, 78.8, 2.5, 1.5, 2.2, 0.0, 9.4
2023, 8, 29, 28.1, 24.7, 22.1, 90.5, 2.8, 0.1, 6.4, 0.0, 9.1
2023, 8, 30, 23.1, 21.6, 19.9, 95.3, 1.2, 0.0, 20.4, 0.0, 8.0
2023, 8, 31, 27.0, 22.7, 19.9, 85.5, 1.5, 6.0, 0.0, 0.0, 7.0
2023, 9, 1, 30.0, 24.1, 18.6, 74.6, 1.3, 11.2, 0.0, 0.0, 2.0
2023, 9, 2, 30.7, 25.0, 20.4, 74.4, 1.5, 7.1, 0.0, 0.0, 2.1
2023, 9, 3, 32.3, 26.7, 22.9, 81.0, 1.5, 6.1, 0.0, 0.0, 6.6
2023, 9, 4, 30.8, 27.1, 23.8, 84.9, 1.4, 1.7, 0.0, 0.0, 8.1
2023, 9, 5, 31.7, 27.5, 24.1, 73.3, 1.3, 6.1, 0.0, 0.0, 7.0
2023, 9, 6, 31.5, 26.7, 22.8, 74.9, 1.6, 11.2, 0.0, 0.0, 3.0
2023, 9, 7, 31.0, 26.0, 21.8, 61.0, 1.8, 12.0, 0.0, 0.0, 0.0
2023, 9, 8, 29.5, 23.9, 20.3, 67.3, 1.8, 11.9, 0.0, 0.0, 0.0
2023, 9, 9, 28.8, 23.6, 18.6, 77.5, 1.8, 11.0, 0.0, 0.0, 2.8
2023, 9, 10, 28.9, 24.2, 21.0, 78.5, 2.0, 8.9, 0.0, 0.0, 5.8
2023, 9, 11, 29.6, 24.2, 20.3, 74.5, 1.9, 10.1, 0.0, 0.0, 3.6
2023, 9, 12, 29.0, 24.2, 20.2, 77.9, 1.4, 7.6, 0.0, 0.0, 8.8
2023, 9, 13, 22.8, 20.7, 19.6, 93.6, 1.6, 0.0, 30.0, 0.0, 10.0
2023, 9, 14, 26.6, 22.8, 19.8, 88.9, 1.2, 1.7, 4.9, 0.0, 9.6
